Id;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_2155;10-19-adultsUser32;;omg;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2156;10-19-adultsUser32;;lmao;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2157;10-19-adultsUser15;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2158;10-19-adultsUser47;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2159;10-19-adultsUser23;;gawd;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;misc
Utt_2160;10-19-adultsUser47;;*shakes head*;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2161;10-19-adultsUser16;Utt_2145;i'm just kidding top keep popular opinion :);inform;[same_Sender];nickelback......... gay :);inform;inform;correction
Utt_2162;10-19-adultsUser23;;<empty>;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2163;10-19-adultsUser15;;hiya 10-19-adultsUser51;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2164;10-19-adultsUser28;Utt_2145;nickleback?;inform;[other_Sender];nickelback......... gay :);propositionalQuestion;inform;propositionalQuestion
Utt_2164;10-19-adultsUser28;Utt_2145;gay?;inform;[other_Sender];nickelback......... gay :);propositionalQuestion;inform;propositionalQuestion
Utt_2164;10-19-adultsUser28;Utt_2148;ok if they aren't they sure as hell are thinking about it;disagreement;[other_Sender];10-19-adultsUser16  they r not gay;continuer;inform;continuer
Utt_2165;10-19-adultsUser16;;to^;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2166;10-19-adultsUser16;;]:);no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2167;10-19-adultsUser32;;you hafta eat first 10-19-adultsUser35;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2168;10-19-adultsUser51;;heyyyy;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2169;10-19-adultsUser32;Utt_2167;and 10-19-adultsUser28 suggested a sammich;inform;[same_Sender];you hafta eat first 10-19-adultsUser35;elaborate;inform;elaborate
Utt_2170;10-19-adultsUser16;;haha;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2171;10-19-adultsUser15;;sings... i loved you all along;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2172;10-19-adultsUser32;;hiYas 10-19-adultsUser59;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2173;10-19-adultsUser47;Utt_2164;pfft i dun care if they are gay or not..i'd do the lead singer :P;propositionalQuestion;[other_Sender];nickleback?;correction;propositionalQuestion;continuer
Utt_2174;10-19-adultsUser28;Utt_2169;oh yeah, 10-19-adultsUser32 the sammich;elaborate;[other_Sender];and 10-19-adultsUser28 suggested a sammich;continuer;elaborate;agreement
Utt_2175;10-19-adultsUser23;;lol 10-19-adultsUser47;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2176;10-19-adultsUser59;;hey;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2177;10-19-adultsUser47;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2178;10-19-adultsUser34;;lol 10-19-adultsUser47;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2179;10-19-adultsUser28;;c'mear 10-19-adultsUser35;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_2180;10-19-adultsUser23;;far away is my and erics song;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2181;10-19-adultsUser51;;anyone seen sweetshybbw?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2181;10-19-adultsUser51;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2182;10-19-adultsUser32;Utt_2173;lol 10-19-adultsUser47   stand yer ground woman!!;continuer;[other_Sender];pfft i dun care if they are gay or not..i'd do the lead singer :P;instruct;correction;instruct
Utt_2182;10-19-adultsUser32;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2183;10-19-adultsUser16;;i just saw shaun of the dead.. so = gaaaaaaay = quite funny;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2184;10-19-adultsUser47;;LOL;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2185;10-19-adultsUser16;;:);no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2186;10-19-adultsUser35;;LoL;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2187;10-19-adultsUser47;Utt_2183;lol 10-19-adultsUser16 thats a good movie;inform;[other_Sender];i just saw shaun of the dead.. so = gaaaaaaay = quite funny;continuer;continuer;agreement
Utt_2188;10-19-adultsUser28;Utt_2183;whoa, now that was some blood loss;inform;[other_Sender];i just saw shaun of the dead.. so = gaaaaaaay = quite funny;continuer;continuer;continuer
Utt_2189;10-19-adultsUser51;;  yawns......;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2190;10-19-adultsUser16;;funny :);no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;inform
Utt_2191;10-19-adultsUser23;;i saw the break up....awesome movie;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2192;10-19-adultsUser35;Utt_2191;I still need to see that, 10-19-adultsUser23;inform;[other_Sender];i saw the break up....awesome movie;continuer;continuer;continuer
Utt_2193;10-19-adultsUser35;Utt_2191;You liked it?;inform;[other_Sender];i saw the break up....awesome movie;propositionalQuestion;continuer;propositionalQuestion
Utt_2194;10-19-adultsUser32;;geeZe a 10-19-adultsUser28 sammich with one limp piece of bread;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2195;10-19-adultsUser47;;i wanna rent over the hedge lol;no_label;[other_Sender];[no_TextContent];elaborate;no_label;inform
Utt_2196;10-19-adultsUser23;Utt_2193;i liked it..soo funny;propositionalQuestion;[other_Sender];You liked it?;continuer;propositionalQuestion;continuer
Utt_2197;10-19-adultsUser28;Utt_2194;thats officer limp piece of bread 10-19-adultsUser28;inform;[other_Sender];geeZe a 10-19-adultsUser28 sammich with one limp piece of bread;continuer;inform;correction
Utt_2198;10-19-adultsUser35;;Have you seen 10-19-adultsUser30, 10-19-adultsUser23?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2199;10-19-adultsUser23;;lol 10-19-adultsUser47;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2200;10-19-adultsUser59;;whats up everybody????;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2200;10-19-adultsUser59;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2201;10-19-adultsUser32;;whoops   sowwy;no_label;[other_Sender];[no_TextContent];inform;no_label;negativeExpression
Utt_2202;10-19-adultsUser32;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2203;10-19-adultsUser23;Utt_2198;yes 10-19-adultsUser35..at the drive in;propositionalQuestion;[other_Sender];Have you seen 10-19-adultsUser30, 10-19-adultsUser23?;agreement;propositionalQuestion;agreement
Utt_2204;10-19-adultsUser59;;is 10-19-adultsUser30 any good????;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2204;10-19-adultsUser59;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2205;10-19-adultsUser47;Utt_2204;yes 10-19-adultsUser59 it is;propositionalQuestion;[other_Sender];is 10-19-adultsUser30 any good????;agreement;propositionalQuestion;agreement
Utt_2206;10-19-adultsUser35;;Drive in?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2206;10-19-adultsUser35;Utt_2206;I havent been to one of those since I was a kid;propositionalQuestion;[same_Sender];Drive in?;continuer;propositionalQuestion;elaborate
Utt_2207;10-19-adultsUser23;;omg i cant wait til cars come out..im gonna buy it..aqwesome movie;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2208;10-19-adultsUser32;Utt_2207;i never saw cars;no_label;[other_Sender];omg i cant wait til cars come out..im gonna buy it..aqwesome movie;inform;no_label;inform
Utt_2209;10-19-adultsUser59;;im out of uniform 10-19-adultsUser15;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2210;10-19-adultsUser51;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2211;10-19-adultsUser35;;LoL 10-19-adultsUser15.;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2211;10-19-adultsUser35;;.Yeah, that too.;no_label;[other_Sender];[no_TextContent];agreement;no_label;agreement
Utt_2212;10-19-adultsUser28;;nick 10-19-adultsUser28;no_label;[other_Sender];[no_TextContent];inform;no_label;misc
Utt_2213;10-19-adultsUser32;;lol 10-19-adultsUser28;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2214;10-19-adultsUser23;Utt_2209;i  love ben  in and out of his uniform;no_label;[other_Sender];im out of uniform 10-19-adultsUser15;inform;no_label;inform
Utt_2215;10-19-adultsUser32;Utt_2214;you just love Ben   IN AND OUT;inform;[other_Sender];i  love ben  in and out of his uniform;inform;inform;correction
Utt_2216;10-19-adultsUser23;;lmao;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2217;10-19-adultsUser15;;hiya 10-19-adultsUser60;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2218;10-19-adultsUser47;Utt_2214;i love me in my hubbys uniform hehehee;inform;[other_Sender];i  love ben  in and out of his uniform;inform;inform;continuer
Utt_2219;10-19-adultsUser32;Utt_2218;lol 10-19-adultsUser47;continuer;[other_Sender];i love me in my hubbys uniform hehehee;positiveExpression;inform;positiveExpression
Utt_2220;10-19-adultsUser15;;hiya 10-19-adultsUser61;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2221;10-19-adultsUser32;;hiYas 10-19-adultsUser61;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2222;10-19-adultsUser34;;welcome back 10-19-adultsUser61;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2223;10-19-adultsUser47;;teehee;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_2224;10-19-adultsUser61;;Hi all;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2225;10-19-adultsUser59;;any ladies wanna chat?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2226;10-19-adultsUser59;;pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_2227;10-19-adultsUser32;Utt_2225;im so nodda lady;propositionalQuestion;[other_Sender];any ladies wanna chat?;inform;propositionalQuestion;continuer
Utt_2228;10-19-adultsUser61;; How are is everything;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2229;10-19-adultsUser47;Utt_2219;i like wearin his boots :);positiveExpression;[other_Sender];lol 10-19-adultsUser47;continuer;positiveExpression;continuer
Utt_2230;10-19-adultsUser32;Utt_2225;that leaves me out;propositionalQuestion;[other_Sender];any ladies wanna chat?;elaborate;propositionalQuestion;continuer
Utt_2231;10-19-adultsUser32;;oOo;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2232;10-19-adultsUser61;Utt_2225;who 10-19-adultsUser59 Me?;propositionalQuestion;[other_Sender];any ladies wanna chat?;setQuestion;propositionalQuestion;propositionalQuestion
Utt_2233;10-19-adultsUser59;Utt_2232;anybody;no_label;[other_Sender];who 10-19-adultsUser59 Me?;propositionalQuestion;no_label;inform
Utt_2234;10-19-adultsUser59;;pm me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_2235;10-19-adultsUser34;Utt_2230;me too 10-19-adultsUser35;continuer;[other_Sender];that leaves me out;agreement;elaborate;agreement
Utt_2236;10-19-adultsUser23;Utt_2235;me 3;agreement;[other_Sender];me too 10-19-adultsUser35;continuer;agreement;agreement
Utt_2237;10-19-adultsUser47;;i need coffee bbl;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2238;10-19-adultsUser32;;you should be othah halfa;no_label;[other_Sender];[no_TextContent];correction;no_label;misc
Utt_2239;10-19-adultsUser34;;bye 10-19-adultsUser47;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_2240;10-19-adultsUser32;;she left real fast;no_label;[other_Sender];[no_TextContent];goodbye;no_label;inform
Utt_2241;10-19-adultsUser32;;hiYas 10-19-adultsUser62;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2242;10-19-adultsUser62;Utt_2241;hey there 10-19-adultsUser32;greeting;[other_Sender];hiYas 10-19-adultsUser62;greeting;greeting;greeting
Utt_2243;10-19-adultsUser62;Utt_2242;how are you;greeting;[same_Sender];hey there 10-19-adultsUser32;setQuestion;greeting;setQuestion
Utt_2244;10-19-adultsUser32;Utt_2243;im good thanks and yerself?;setQuestion;[other_Sender];how are you;propositionalQuestion;setQuestion;setQuestion
Utt_2245;10-19-adultsUser32;Utt_2240;no no no 10-19-adultsUser35  you were tha fillin;inform;[same_Sender];she left real fast;disagreement;goodbye;disagreement
Utt_2246;10-19-adultsUser62;Utt_2244;not so bad thanks;setQuestion;[other_Sender];im good thanks and yerself?;continuer;propositionalQuestion;positiveExpression
Utt_2247;10-19-adultsUser35;Utt_2245;I cant be the fillin;disagreement;[other_Sender];no no no 10-19-adultsUser35  you were tha fillin;inform;disagreement;disagreement
Utt_2248;10-19-adultsUser34;;yawnssss......;no_label;[other_Sender];[no_TextContent];inform;no_label;misc
Utt_2249;10-19-adultsUser35;Utt_2247;You have to be it;disagreement;[same_Sender];I cant be the fillin;correction;inform;elaborate
Utt_2250;10-19-adultsUser32;Utt_2246;good to hear  and yer welcome;no_label;[other_Sender];not so bad thanks;continuer;no_label;inform
Utt_2251;10-19-adultsUser62;;how do you change your name?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2252;10-19-adultsUser32;Utt_2247;nut uh you were tha fillin in the 10-19-adultsUser28 sammich;disagreement;[other_Sender];I cant be the fillin;inform;inform;continuer
Utt_2253;10-24-40sUser20;;take care 10-24-40sUser9;no_label;[other_Sender];[no_TextContent];goodbye;no_label;instruct
Utt_2254;10-24-40sUser24;;Tell me why after all this time ,do you hide.;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;instruct
Utt_2254;10-24-40sUser24;;do I see you as a sweet surprise?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2255;10-24-40sUser11;;hi 10-24-40sUser8;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2256;10-24-40sUser10;;omg!;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_2256;10-24-40sUser10;;I bet u were upset 10-24-40sUser28!;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2257;10-24-40sUser17;;yikes 10-24-40sUser28;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;negativeExpression
Utt_2258;10-24-40sUser16;;howdy 10-24-40sUser8;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2259;10-24-40sUser21;;hi 10-24-40sUser8;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2260;10-24-40sUser9;Utt_2256;his PM's............. 10-24-40sUser10.....LOL;positiveExpression;[other_Sender];omg!;continuer;positiveExpression;positiveExpression
Utt_2261;10-24-40sUser13;;brb, phone again, where is 10-24-40sUser26, he is supposed to answer it;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2262;10-24-40sUser12;;oh okikes;no_label;[other_Sender];[no_TextContent];agreement;no_label;negativeExpression
Utt_2263;10-24-40sUser9;;just kidding;no_label;[other_Sender];[no_TextContent];elaborate;no_label;inform
Utt_2264;10-24-40sUser11;;hi 10-24-40sUser30;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2265;10-24-40sUser10;;my kids had a party once, one kid almost went into my china closet;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2266;10-24-40sUser19;Utt_2262;ok 10-24-40sUser12;negativeExpression;[other_Sender];oh okikes;agreement;agreement;agreement
Utt_2267;10-24-40sUser19;;" ;-)";no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2268;10-24-40sUser24;;Talk to me ,tell me true ,what do you want to do ,Do we go on, one by one;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;instruct
Utt_2269;10-24-40sUser11;;gtg...lunch break is over;no_label;[other_Sender];[no_TextContent];inform;no_label;goodbye
Utt_2270;10-24-40sUser17;Utt_2269;okey dokey back to work;goodbye;[other_Sender];gtg...lunch break is over;inform;inform;instruct
Utt_2271;10-24-40sUser16;;bye 10-24-40sUser11;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
